date,open,high,low,close,volume,sma_10,sma_20,ema_20,macd_histogram,rsi_14,atr_14,cci_14,momentum_10,roc_12,obv,log_return,body_size,daily_range,upper_shadow,lower_shadow,rolling_std_20,historical_volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_4,return_lag_5,rolling_max_20,rolling_min_20,rolling_mean_20,distance_from_high_20,distance_from_low_20,volume_sma_20,volume_ratio,volume_change,price_volume,vnindex,vnindex_volume,vnindex_return,correlation_market_20,beta_20,day_of_week
11/24/2021,67.77,68.55,67.77,68.55,2124500,68.896,,69.34969784,-0.195520015,44.90674319,0.855714286,-81.71273233,-1.73,-3.640708462,-21278900,0.013807505,0.78,0.78,0,0,,,0.001184659,0.001037652,-0.021467943,-0.009055627,0.002305143,,,,,,,,-0.033791159,145634475,1488.87,1030950500,0.017244795,,,2
11/25/2021,68.55,69.1,68.32,68.55,2175400,68.731,69.4485,69.27353615,-0.134600421,39.52755906,0.855714286,-47.37498529,-1.65,-2.558635394,-21278900,0,0,0.78,0.55,0.23,1.086478013,,0.013903269,0.001184659,0.001037652,-0.021467943,-0.009055627,71.14,67.46,69.4485,0.036407085,0.016157723,3527610,0.616678148,0.023958578,149123670,1500.81,912165600,0.008019505,,,3
11/26/2021,68.63,69.57,68.55,69.18,3015700,68.653,69.3545,69.26462794,-0.044081332,32.86713287,0.822142857,-8.636903132,-0.78,-1.5651679,-18263200,0.009148398,0.55,1.02,0.39,0.08,1.018944113,0.147430154,0,0.013903269,0.001184659,0.001037652,-0.021467943,71.14,67.46,69.3545,0.027551307,0.025496591,3490970,0.863857323,0.386273789,208626126,1493.03,967912000,-0.005183867,0.612494984,0.770293773,4
11/29/2021,68.79,68.87,68.32,68.55,2835900,68.535,69.2565,69.19656814,-0.020064799,33.81294964,0.805714286,-39.95447264,-1.18,-2.35042735,-21099100,-0.009148398,-0.24,0.55,0.08,0.23,0.99595643,0.148299392,0.009190372,0,0.013903269,0.001184659,0.001037652,71.14,67.46,69.2565,0.036407085,0.016157723,3378575,0.839377548,-0.059621315,194400945,1484.84,936276500,-0.005485489,0.618507295,0.774049799,0
11/30/2021,68.63,69.57,68.63,68.63,3177100,68.457,69.194,69.14260927,0.006366507,35.18850987,0.833571429,-2.286834368,-0.78,-1.901086335,-17922000,0.001166351,0,0.94,0.94,0,0.993989304,0.145775857,-0.009106678,0.009190372,0,0.013903269,0.001184659,71.14,67.46,69.194,0.035282541,0.017343611,3292985,0.964808525,0.120314539,218044373,1478.44,1010078900,-0.004310229,0.679541935,0.850121009,1
12/1/2021,68.94,69.41,68.47,68.55,1894500,68.355,69.1665,69.08617029,0.022700436,35.18850987,0.839285714,-5.212211467,-1.02,-1.692241503,-19816500,-0.001166351,-0.39,0.94,0.47,0.08,1.004281754,0.140635934,0.001167031,-0.009106678,0.009190372,0,0.013903269,71.14,67.46,69.1665,0.036407085,0.016157723,3110315,0.609102293,-0.403701489,129867975,1485.19,813267800,0.004565623,0.656066031,0.805496045,2
12/2/2021,68.55,68.94,68.47,68.47,1254100,68.308,69.127,69.0274874,0.031797534,36.22920518,0.817142857,-15.10505395,-0.47,-1.354271719,-21070600,-0.001167713,-0.08,0.47,0.39,0,1.015879707,0.140299396,-0.001165671,0.001167031,-0.009106678,0.009190372,0,71.14,67.46,69.127,0.037531628,0.014971835,3047370,0.411535193,-0.338031143,85868227,1482.05,721589500,-0.002114208,0.653145826,0.796216703,3
12/3/2021,68.63,68.94,67.22,67.22,2900400,68.284,68.994,68.85534575,-0.038857297,30.48211509,0.906428571,-100.7824726,-0.24,-3.37789277,-23971000,-0.018424871,-1.41,1.72,0.31,0,1.083951834,0.148874312,-0.001167031,-0.001165671,0.001167031,-0.009106678,0.009190372,71.14,67.22,68.994,0.055102615,0,3059660,0.947948465,1.312734232,194964888,1443.32,998875400,-0.026132722,0.713570759,0.712939775,4
12/6/2021,67.38,67.85,66.83,66.83,3168200,68.214,68.7785,68.66245568,-0.100823495,30.15384615,0.935,-142.494049,-0.7,-3.060632434,-27139200,-0.005818741,-0.55,1.02,0.47,0,1.063085257,0.129314464,-0.018256171,-0.001167031,-0.001165671,0.001167031,-0.009106678,70.35,66.83,68.7785,0.050035537,0,2909480,1.088923107,0.092332092,211730806,1413.58,978214400,-0.020605271,0.683391371,0.545620447,0
12/7/2021,67.22,67.77,66.91,67.77,1530000,68.23,68.6495,68.5774599,-0.068988166,37.63736264,0.945714286,-92.50129632,0.16,0.459531574,-25609200,0.013967538,0.55,0.86,0,0.31,1.01793121,0.13911321,-0.005801845,-0.018256171,-0.001167031,-0.001165671,0.001167031,70.28,66.83,68.6495,0.035714286,0.014065539,2801230,0.546188639,-0.517075942,103688100,1446.77,664287400,0.023479393,0.753226654,0.56704112,1
12/8/2021,67.61,67.77,67.14,67.38,1294500,68.113,68.5045,68.4634161,-0.064748972,38.92045455,0.945714286,-84.72864956,-1.17,-0.222123501,-26903700,-0.005771381,-0.23,0.63,0.16,0.24,0.979261134,0.139758867,0.014065539,-0.005801845,-0.018256171,-0.001167031,-0.001165671,70.2,66.83,68.5045,0.04017094,0.008229837,2732650,0.47371599,-0.153921569,87223410,1452.87,711759600,0.004216289,0.73743842,0.556285194,2
12/9/2021,67.3,68.24,67.14,68.16,1449900,68.074,68.4025,68.43451933,-0.003214485,55.52050473,0.89,-33.29223181,-0.39,0.813489129,-25453800,0.011509645,0.86,1.1,0.08,0.16,0.896072571,0.147928717,-0.005754759,0.014065539,-0.005801845,-0.018256171,-0.001167031,69.96,66.83,68.4025,0.025728988,0.019901242,2636115,0.550013941,0.12004635,98825184,1467.98,611970400,0.010400105,0.749414688,0.586480323,3
12/10/2021,67.77,68.16,67.22,67.61,1485000,67.917,68.285,68.35599368,0.006135678,50.58651026,0.923571429,-56.36313005,-1.57,-1.371261853,-26938800,-0.008101981,-0.16,0.94,0.39,0.39,0.832943418,0.149667908,0.011576135,-0.005754759,0.014065539,-0.005801845,-0.018256171,69.73,66.83,68.285,0.030402983,0.011671405,2604345,0.570200953,0.024208566,100400850,1463.54,760375600,-0.003024564,0.763343936,0.609831232,4
12/13/2021,67.61,68,67.38,67.69,1495700,67.831,68.183,68.29256571,0.022478708,50.58651026,0.928571429,-54.00028023,-0.86,-1.254558716,-25443100,0.001182557,0.08,0.62,0.31,0.23,0.76914238,0.149866133,-0.008069249,0.011576135,-0.005754759,0.014065539,-0.005801845,69.57,66.83,68.183,0.027023142,0.012868472,2515730,0.59453916,0.007205387,101243933,1476.21,789945400,0.008657092,0.765243449,0.604040487,0
12/14/2021,67.69,68.08,67.53,67.61,1671200,67.729,68.093,68.22755945,0.032085945,42.11409396,0.900714286,-42.47898338,-1.02,-2.269442035,-27114300,-0.001182557,-0.08,0.55,0.39,0.08,0.721869649,0.149404173,0.001183257,-0.008069249,0.011576135,-0.005754759,0.014065539,69.57,66.83,68.093,0.028173063,0.011671405,2436705,0.685844204,0.117336364,112989832,1476.02,888205600,-0.000128708,0.763936293,0.606753608,1
12/15/2021,67.69,67.93,67.61,67.61,1214100,67.635,67.995,68.16874426,0.041999973,42.11409396,0.867857143,-39.50006187,-0.94,-1.371261853,-27114300,0,-0.08,0.32,0.24,0,0.639098872,0.148895628,-0.001181858,0.001183257,-0.008069249,0.011576135,-0.005754759,69.18,66.83,67.995,0.02269442,0.011671405,2371690,0.511913446,-0.273516036,82085301,1475.5,840610100,-0.000352299,0.760969625,0.6066701,2
12/16/2021,67.61,67.85,67.38,67.85,1610300,67.573,67.9405,68.13838767,0.066807093,38.06104129,0.828571429,-36.33651551,-0.62,-1.136529215,-25504000,0.003543485,0.24,0.47,0,0.23,0.59952152,0.14699473,0,-0.001181858,0.001183257,-0.008069249,0.011576135,69.18,66.83,67.9405,0.01922521,0.015262607,2257205,0.713404409,0.326332263,109258855,1476.61,870245300,0.000752287,0.758254834,0.59881374,3
12/17/2021,67.85,67.93,67.14,67.14,2660200,67.565,67.9245,68.04330313,0.038869439,37.52212389,0.823571429,-75.58044173,-0.08,-2.056892779,-28164200,-0.010519395,-0.71,0.79,0.08,0,0.617034291,0.130718883,0.003549771,0,-0.001181858,0.001183257,-0.008069249,69.18,66.83,67.9245,0.029488291,0.004638635,2132655,1.247365373,0.651990312,178605828,1479.79,1035566100,0.002153582,0.722777005,0.523356008,4
12/20/2021,67.38,67.61,67.06,67.14,1807000,67.596,67.905,67.95727426,0.024558869,36.62477558,0.79,-102.8496732,0.31,-1.94245655,-28164200,0,-0.24,0.55,0.23,0.08,0.63602797,0.130639869,-0.010464259,0.003549771,0,-0.001181858,0.001183257,69.18,66.83,67.905,0.029488291,0.004638635,2048125,0.882270369,-0.320727765,121321980,1477.33,886732500,-0.001662398,0.728105584,0.528341394,0
12/21/2021,67.22,67.38,66.98,66.98,1192900,67.517,67.8735,67.86420052,0.009272874,36.10619469,0.751428571,-128.2757426,-0.79,-0.357036596,-29357100,-0.002385924,-0.24,0.4,0.16,0,0.666288028,0.130731348,0,-0.010464259,0.003549771,0,-0.001181858,69.18,66.83,67.8735,0.031801099,0.002244501,1997830,0.597097851,-0.339845047,79900442,1478.74,838294200,0.000954425,0.735134741,0.546246003,1
12/22/2021,67.14,67.53,66.83,66.91,1844400,67.47,67.7915,67.77332428,-0.000100725,36.17021277,0.767857143,-122.3734729,-0.47,0.119706719,-31201500,-0.001045635,-0.23,0.7,0.39,0.08,0.67943688,0.119249387,-0.00238308,0,-0.010464259,0.003549771,0,69.18,66.83,67.7915,0.032812952,0.001197067,1983825,0.929719103,0.546148043,123408804,1477.67,998640700,-0.000723589,0.69157305,0.501195827,2
12/23/2021,66.91,66.91,66.2,66.36,2147800,67.29,67.682,67.63872197,-0.035909419,41.29554656,0.695714286,-221.3046665,-1.8,-2.080566622,-33349300,-0.008253967,-0.55,0.71,0,0.16,0.725661948,0.121711913,-0.001045088,-0.00238308,0,-0.010464259,0.003549771,69.18,66.36,67.682,0.040763226,0,1982445,1.083409628,0.16449794,142528008,1456.96,1236789400,-0.014015308,0.712704884,0.515507726,3
12/24/2021,66.36,67.38,66.36,67.38,1148400,67.267,67.592,67.61408178,0.013865609,54.93716338,0.695714286,-84.184514,-0.23,0,-32200900,0.015253773,1.02,1.02,0,0,0.63620255,0.130625805,-0.008219997,-0.001045088,-0.00238308,0,-0.010464259,68.63,66.36,67.592,0.018213609,0.015370705,1889080,0.607914964,-0.465313344,77379192,1477.03,830953100,0.013775258,0.80396105,0.596895128,4
12/27/2021,67.38,67.69,67.14,67.46,1138300,67.244,67.5375,67.59940732,0.054653361,46.70912951,0.667857143,6.713430825,-0.23,-1.026995305,-31062600,0.001186592,0.08,0.55,0.23,0.24,0.595181308,0.127524581,0.015370705,-0.008219997,-0.001045088,-0.00238308,0,68.63,66.36,67.5375,0.017047938,0.016576251,1804200,0.63091675,-0.008794845,76789718,1488.88,693941300,0.008022857,0.802162161,0.576729297,0
12/28/2021,67.53,67.53,66.75,66.98,1544400,67.181,67.455,67.54041615,0.051807443,45.83333333,0.678571429,-62.3655914,-0.63,-0.93181482,-32607000,-0.007140762,-0.55,0.78,0,0.23,0.548284406,0.129233039,0.001187296,0.015370705,-0.008219997,-0.001045088,-0.00238308,68.55,66.36,67.455,0.022902991,0.009342978,1722565,0.896569941,0.356760081,103443912,1494.39,906771600,0.003700768,0.787524143,0.575152595,1
12/29/2021,66.98,67.06,66.67,66.75,945400,67.095,67.365,67.46513842,0.03759831,33.41176471,0.627857143,-100.7541478,-0.86,-1.388683705,-33552400,-0.00343977,-0.23,0.39,0.08,0.08,0.505115932,0.129479202,-0.007115328,0.001187296,0.015370705,-0.008219997,-0.001045088,68.47,66.36,67.365,0.025120491,0.005877034,1675110,0.564380847,-0.387852888,63105450,1485.82,769725300,-0.005734781,0.790373752,0.576018222,2
12/30/2021,66.83,67.06,66.67,66.83,893100,66.993,67.283,67.40464905,0.036709582,39.68253968,0.588571429,-82.47061765,-1.02,-1.153675492,-32659300,0.001197784,0,0.39,0.23,0.16,0.445941936,0.129782848,-0.003433861,-0.007115328,0.001187296,0.015370705,-0.008219997,68.16,66.36,67.283,0.019512911,0.00708258,1657060,0.538966604,-0.055320499,59685873,1485.97,697130800,0.000100954,0.789408236,0.577278209,3
12/31/2021,66.98,68.55,66.83,67.69,2325100,67.048,67.3065,67.43182533,0.093910523,50,0.667142857,93.27331833,0.55,0.118325691,-30334200,0.012786377,0.71,1.72,0.86,0.15,0.454744289,0.122274506,0.001198502,-0.003433861,-0.007115328,0.001187296,0.015370705,68.16,66.36,67.3065,0.00689554,0.020042194,1628295,1.427935356,1.603403874,157386019,1498.28,807120700,0.008284151,0.711513815,0.581436983,4
1/4/2022,68.32,68.47,67.93,67.93,1885600,67.127,67.3615,67.47927054,0.144741383,53.38983051,0.683571429,162.2586809,0.79,0.117907148,-28448600,0.003539305,-0.39,0.54,0.15,0,0.460563442,0.120499084,0.012868472,0.001198502,-0.003433861,-0.007115328,0.001187296,68.16,66.36,67.3615,0.003374413,0.023658831,1564165,1.20549942,-0.189024128,128088808,1525.58,790467000,0.018220893,0.714803221,0.638607719,1
1/5/2022,68,68.16,67.38,67.53,3124600,67.182,67.3495,67.48410191,0.147741763,49.21875,0.716428571,81.78502752,0.55,0.580875782,-31573200,-0.00590582,-0.47,0.78,0.16,0.15,0.452414284,0.111975732,0.003545575,0.012868472,0.001198502,-0.003433861,-0.007115328,68.16,66.36,67.3495,0.009242958,0.017631103,1643895,1.900729669,0.657085278,211004238,1522.5,958500400,-0.002018904,0.652278393,0.637917842,2
1/6/2022,67.46,67.46,66.83,66.91,2848200,67.182,67.326,67.42942554,0.106229019,41.45454545,0.732857143,-33.1490146,0,-0.342567769,-34421400,-0.009223511,-0.55,0.63,0,0.08,0.462833379,0.114871875,-0.005888415,0.003545575,0.012868472,0.001198502,-0.003433861,68.16,66.36,67.326,0.018339202,0.008288125,1721580,1.654410483,-0.088459323,190573062,1528.57,1049960600,0.003986864,0.632449014,0.634747799,3
1/7/2022,66.83,67.06,66.59,66.75,2553900,67.221,67.2555,67.36471835,0.068106487,46.06060606,0.71,-78.42030046,0.39,-0.343386085,-36975300,-0.002394136,-0.08,0.47,0.23,0.16,0.435702397,0.106038667,-0.009181105,-0.005888415,0.003545575,0.012868472,0.001198502,67.93,66.36,67.2555,0.017370823,0.005877034,1776780,1.437375477,-0.103328418,170472825,1528.48,925633800,-5.89E-05,0.599686264,0.57324578,4
1/10/2022,67.54,67.7,66.51,66.67,2146400,67.15,67.2085,67.29855469,0.039057505,45.32803181,0.755714286,-41.06744705,-0.71,-0.358690779,-39121700,-0.001199221,-0.87,1.19,0.16,0.16,0.44602661,0.102736952,-0.002391272,-0.009181105,-0.005888415,0.003545575,0.012868472,67.93,66.36,67.2085,0.018548506,0.004671489,1809850,1.185954637,-0.159559889,143100488,1503.71,1283743700,-0.016205642,0.510005603,0.410817989,0
1/11/2022,66.59,66.91,66.51,66.67,1829000,67.071,67.1575,67.23869234,0.022234836,46.81724846,0.755714286,-84.49874189,-0.79,0.467148885,-39121700,0,0.08,0.4,0.24,0.08,0.446387547,0.102537998,-0.001198502,-0.002391272,-0.009181105,-0.005888415,0.003545575,67.93,66.36,67.1575,0.018548506,0.004671489,1826515,1.001360514,-0.147875512,121939430,1492.31,1194709000,-0.007581249,0.487256587,0.389462981,1
1/12/2022,66.75,66.75,65.87,66.19,2183600,66.992,67.0865,67.13881688,-0.0167259,43.18181818,0.768571429,-141.4739494,-0.79,-1.766102701,-41305300,-0.007225682,-0.56,0.88,0,0.32,0.482125502,0.105076198,0,-0.001198502,-0.002391272,-0.009181105,-0.005888415,67.93,66.19,67.0865,0.025614603,0,1852135,1.178963736,0.193876435,144532484,1510.51,1070503500,0.012195857,0.385693088,0.30089228,2
1/13/2022,66.43,66.67,66.03,66.19,1711600,66.936,67.0155,67.04845337,-0.036849361,48.20295983,0.763571429,-130.5181559,-0.56,-1.882597095,-41305300,0,-0.24,0.64,0.24,0.16,0.50499062,0.105076198,-0.00719964,0,-0.001198502,-0.002391272,-0.009181105,67.93,66.19,67.0155,0.025614603,0,1877010,0.911875802,-0.216156805,113290804,1496.05,941991300,-0.009572926,0.362512536,0.272152543,3
1/14/2022,66.19,67.78,65.87,67.46,2516600,66.999,66.996,67.08764829,0.037021342,50.80321285,0.827142857,-3.670045439,0.63,0.71663183,-38788700,0.019005436,1.27,1.91,0.32,0.32,0.477872478,0.126593548,0,-0.00719964,0,-0.001198502,-0.002391272,67.93,66.19,66.996,0.006918887,0.019187188,1922325,1.309143875,0.470320168,169769836,1496.02,712911900,-2.01E-05,0.289877501,0.262139914,4
1/17/2022,67.7,67.7,66.03,66.03,2100400,66.833,66.9405,66.98691988,-0.00645873,38.70458136,0.907142857,-71.25847333,-1.66,-1.078651685,-40889100,-0.021425645,-1.67,1.67,0,0,0.522629737,0.142770546,0.019187188,0,-0.00719964,0,-0.001198502,67.93,66.03,66.9405,0.027969969,0,1894335,1.108779598,-0.165381864,138689412,1452.84,888508000,-0.02886325,0.534173988,0.436584546,0
1/18/2022,66.03,66.51,65.79,66.43,2100400,66.683,66.905,66.93387989,-0.004411651,45.6,0.902857143,-110.6701366,-1.5,-0.598533593,-38788700,0.006039577,0.4,0.72,0.08,0.24,0.532387868,0.14482244,-0.021197747,0.019187188,0,-0.00719964,0,67.93,66.03,66.905,0.022081555,0.006057852,1909005,1.100259035,0,139529572,1438.94,666313500,-0.009567468,0.489312906,0.399461064,1
1/19/2022,66.03,66.51,65.87,66.43,1764900,66.573,66.8775,66.88589133,0.000546642,47.34219269,0.920714286,-92.54023161,-1.1,-1.861427094,-38788700,0,0.4,0.64,0.08,0.16,0.542420259,0.144656653,0.006057852,-0.021197747,0.019187188,0,-0.00719964,67.93,66.03,66.8775,0.022081555,0.006057852,1937605,0.910866766,-0.15973148,117242307,1442.79,538507600,0.002675581,0.491848701,0.400193511,2
1/20/2022,66.11,66.35,66.03,66.11,1488400,66.493,66.8375,66.81199692,-0.013353193,44.24920128,0.921428571,-92.37047226,-0.8,-2.679228618,-40277100,-0.00482874,0,0.32,0.24,0.08,0.568755567,0.145506329,0,0.006057852,-0.021197747,0.019187188,0,67.93,66.03,66.8375,0.026792286,0.00121157,1919805,0.775287073,-0.1566661,98398124,1465.3,738010400,0.015601716,0.429031975,0.332927467,3
1/21/2022,66.11,66.35,65.71,65.79,1576400,66.397,66.809,66.71466388,-0.038313849,33.39160839,0.844285714,-108.9134491,-0.96,-2.576632608,-41853500,-0.00485217,-0.32,0.64,0.24,0.08,0.606941426,0.143629468,-0.004817101,0,0.006057852,-0.021197747,0.019187188,67.93,65.79,66.809,0.031503018,0,1891235,0.833529413,0.059123891,103711356,1472.89,755353500,0.005179827,0.382657669,0.303258666,4
1/24/2022,65.79,65.87,64.52,64.52,2222200,66.182,66.666,66.50564827,-0.129438192,24.74074074,0.885,-213.986014,-2.15,-3.571962337,-44075700,-0.019492598,-1.27,1.35,0.08,0,0.778111073,0.145876679,-0.004840417,-0.004817101,0,0.006057852,-0.021197747,67.93,64.52,66.666,0.050198734,0,1944925,1.142563338,0.409667597,143376344,1439.71,757646100,-0.022527141,0.435257353,0.331122048,0
1/25/2022,64.12,64.52,63,63.08,3758600,65.823,66.447,66.17939605,-0.267809749,21.43774069,0.937857143,-296.9432149,-3.59,-5.498127341,-47834300,-0.022571491,-1.04,1.52,0.4,0.08,1.0948064,0.161789626,-0.019303846,-0.004840417,-0.004817101,0,0.006057852,67.93,63.08,66.447,0.071397026,0,2075940,1.810553292,0.691386914,237092488,1479.58,680083800,0.027693077,0.124323831,0.093316328,1
1/26/2022,63.16,64.12,63.16,63.48,1452100,65.552,66.272,65.92231071,-0.310506385,27.34478203,0.962142857,-191.2394923,-2.71,-4.784760762,-46382200,0.006321134,0.32,0.96,0.64,0,1.270721304,0.164608847,-0.022318661,-0.019303846,-0.004840417,-0.004817101,0,67.93,63.08,66.272,0.065508612,0.006341154,2071325,0.701048846,-0.613659341,92179308,1481.58,737216700,0.001351735,0.134321499,0.102771175,2
1/27/2022,63.8,66.43,63.8,66.19,2039000,65.552,66.244,65.94780493,-0.142871096,47.23320158,1.139285714,-30.691304,0,-0.719964002,-44343200,0.041804498,2.39,2.63,0.24,0,1.265794529,0.230036732,0.006341154,-0.022318661,-0.019303846,-0.004840417,-0.004817101,67.93,63.08,66.244,0.025614603,0.049302473,2126005,0.959075825,0.404173266,134961410,1470.76,498256400,-0.007303014,0.01136069,0.012113793,3
1/28/2022,66.11,67.07,65.95,66.19,2257400,65.425,66.212,65.97087113,-0.024811787,47.60956175,1.134285714,47.61904762,-1.27,0,-44343200,0,0.08,1.12,0.88,0.16,1.258267815,0.229970967,0.042690611,0.006341154,-0.022318661,-0.019303846,-0.004840417,67.93,63.08,66.212,0.025614603,0.049302473,2194220,1.028793831,0.107111329,149417306,1478.96,634887600,0.005575349,0.011699203,0.012410867,4
2/7/2022,66.27,66.91,66.03,66.51,1324200,65.473,66.153,66.02221674,0.076463598,49.22779923,1.168571429,55.99057001,0.48,0.483456716,-43019000,0.004822918,0.24,0.88,0.4,0.24,1.212136435,0.225557146,0,0.042690611,0.006341154,-0.022318661,-0.019303846,67.93,63.08,66.153,0.020903872,0.054375396,2144175,0.617580188,-0.413395942,88072542,1497.66,516533800,0.01264402,0.000195782,0.000201122,0
2/8/2022,66.43,66.51,65.31,65.31,2708900,65.361,66.022,65.95438657,0.064732996,46.02888087,1.191428571,-4.604209563,-1.12,-3.187073822,-45727900,-0.018207148,-1.12,1.2,0.08,0,1.149963844,0.232956684,0.004834567,0,0.042690611,0.006341154,-0.022318661,67.53,63.08,66.022,0.032874278,0.035351934,2185340,1.239578281,1.045687963,176918259,1500.99,660158600,0.002223469,-0.036013615,-0.040118151,1
2/9/2022,65.31,66.67,65.31,65.95,1799300,65.313,65.943,65.9539688,0.100064331,48.97610922,1.242857143,20.15300164,-0.48,-0.12115705,-43928600,0.009751715,0.64,1.36,0.72,0,1.09381563,0.235997462,-0.0180424,0.004834567,0,0.042690611,0.006341154,67.46,63.08,65.943,0.022383635,0.045497781,2119075,0.849096894,-0.335782052,118663835,1505.38,722161500,0.002924736,-0.026490718,-0.029847756,2
2/10/2022,65.95,66.35,65.55,65.87,1612500,65.289,65.891,65.94597177,0.116864264,42.45014245,1.163571429,23.94282683,-0.24,-0.842992624,-45541100,-0.001213777,-0.08,0.8,0.4,0.32,1.069883909,0.234056162,0.009799418,-0.0180424,0.004834567,0,0.042690611,67.46,63.08,65.891,0.023569523,0.04422955,2057290,0.783798103,-0.103818152,106215375,1506.79,594347700,0.000936641,-0.016683211,-0.018694908,3
2/11/2022,65.71,65.79,65.23,65.31,1624600,65.241,65.819,65.88540303,0.090269557,46.27329193,1.09,-13.09217031,-0.48,-1.685985248,-47165700,-0.008537939,-0.4,0.56,0.08,0.08,1.057414424,0.235648033,-0.00121304,0.009799418,-0.0180424,0.004834567,0,67.46,63.08,65.819,0.031870738,0.035351934,2010825,0.807927095,0.007503876,106102626,1501.71,550204700,-0.003371405,-0.010799609,-0.012171937,4
2/14/2022,64.92,65.31,64.52,64.6,2971800,65.249,65.7155,65.7629837,0.028091677,40.8224674,1.095,-61.71943712,0.08,-2.284072001,-50137500,-0.010930753,-0.32,0.79,0.39,0.08,1.070953707,0.238250643,-0.008501594,-0.00121304,0.009799418,-0.0180424,0.004834567,67.46,63.08,65.7155,0.042395494,0.024096386,2052095,1.448178569,0.829250277,191978280,1471.96,717396000,-0.019810749,0.03732511,0.041758041,0
2/15/2022,64.6,64.92,64.52,64.68,1465300,65.409,65.616,65.65984239,-0.002777652,41.29353234,1.077857143,-58.92857143,1.6,-1.687186503,-48672200,0.001237624,0.08,0.4,0.24,0.08,1.070048695,0.238392478,-0.01087123,-0.008501594,-0.00121304,0.009799418,-0.0180424,67.46,63.08,65.616,0.041209606,0.025364616,2033910,0.720435024,-0.506931826,94775604,1492.75,538527000,0.014124025,0.049031633,0.05363903,1
2/16/2022,64.68,64.76,63.96,64.04,2825100,65.465,65.5085,65.50557169,-0.058347553,40.0192864,1.106428571,-82.56719851,0.56,-0.743955363,-51497300,-0.009944147,-0.64,0.8,0.08,0.08,1.116344009,0.239450591,0.00123839,-0.01087123,-0.008501594,-0.00121304,0.009799418,67.46,63.08,65.5085,0.050696709,0.01521877,2065985,1.367434904,0.928001092,180919404,1492.1,594459500,-0.000435438,0.068843312,0.077326669,2
2/17/2022,64.12,64.68,64.04,64.36,1787700,65.282,65.417,65.39646962,-0.065088285,43.1051109,1.106428571,-63.09311098,-1.83,2.029169309,-49709600,0.004984434,0.24,0.64,0.32,0.08,1.13242683,0.240532035,-0.009894867,0.00123839,-0.01087123,-0.008501594,-0.00121304,67.46,63.08,65.417,0.045953157,0.020291693,2069790,0.863710811,-0.36720824,115056372,1507.99,687250992,0.01064942,0.089446091,0.100590263,3
2/18/2022,63.8,64.36,63.8,64.2,1808100,65.083,65.254,65.28252013,-0.071354609,48.27213823,1.05,-72.53436664,-1.99,1.134215501,-51517700,-0.002489111,0.4,0.56,0.16,0,1.054845461,0.228035322,0.004996877,-0.009894867,0.00123839,-0.01087123,-0.008501594,66.51,63.08,65.254,0.034731619,0.017755231,2034365,0.888778562,0.011411311,116080020,1504.84,645883900,-0.002088873,0.097293889,0.103638801,4
2/21/2022,64.44,65,64.44,64.52,1280600,64.884,65.1785,65.20989917,-0.046199982,58.84520885,0.998571429,-41.23690367,-1.99,-2.523039734,-50237100,0.004972043,0.08,0.56,0.48,0,1.05040982,0.218095735,-0.002486016,0.004996877,-0.009894867,0.00123839,-0.01087123,66.51,63.08,65.1785,0.029920313,0.022828155,1993375,0.642428043,-0.291742713,82624312,1510.84,708058800,0.003987135,-0.068910936,-0.081576623,0
2/22/2022,64.44,64.52,63.48,63.72,3204500,64.725,65.043,65.06800401,-0.074040443,51.40515222,0.998571429,-110.2169129,-1.59,-3.731681523,-53441600,-0.012476768,-0.72,1.04,0.08,0.24,1.055253025,0.219931038,0.004984424,-0.002486016,0.004996877,-0.009894867,0.00123839,66.51,63.08,65.043,0.041948579,0.010145847,2048580,1.564254264,1.502342652,204190740,1503.47,842552800,-0.004878081,-0.014539259,-0.017662058,1
2/23/2022,63.72,64.12,63.56,63.72,2200300,64.502,64.9075,64.93962268,-0.082414872,28.81646655,0.827857143,-101.3857584,-2.23,-4.194857916,-53441600,0,0,0.56,0.4,0.16,1.041683228,0.219931038,-0.012399256,0.004984424,-0.002486016,0.004996877,-0.009894867,66.51,63.08,64.9075,0.041948579,0.010145847,2070350,1.062767165,-0.313371821,140203116,1512.3,628763100,0.00587308,-0.012388579,-0.015011875,2
2/24/2022,63.72,63.72,62.53,62.61,2723500,64.176,64.7325,64.71775385,-0.148799133,24.2074928,0.832857143,-153.5809621,-3.26,-4.134129536,-56165100,-0.017573475,-1.11,1.19,0,0.08,1.120079297,0.226530389,0,-0.012399256,0.004984424,-0.002486016,0.004996877,66.51,62.61,64.7325,0.058637799,0,2132105,1.277376114,0.237785756,170518335,1494.85,1085759500,-0.011538716,0.064150373,0.080324,3
2/25/2022,62.92,63.32,62.84,62.84,1347700,63.929,64.585,64.53892015,-0.162208049,23.21167883,0.820714286,-133.0665846,-2.47,-4.715693707,-54817400,0.003666804,-0.08,0.48,0.4,0,1.166756638,0.227437809,-0.017419962,0,-0.012399256,0.004984424,-0.002486016,66.51,62.61,64.585,0.055179672,0.003673535,2120670,0.635506703,-0.505158803,84689468,1498.89,915975659,0.002702612,0.070722911,0.089172126,4
